,Row ID,Ship Date,Product ID,Category,Sub-Category,Product Name,Sales
7547,7548,15/10/2015,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98
7548,7549,15/10/2015,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.898
7549,7550,07/09/2017,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204
7550,7551,25/11/2015,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74
7551,7552,25/11/2015,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94
7552,7553,25/11/2015,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96
7553,7554,25/11/2015,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,25.92
7554,7555,14/05/2015,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965
7555,7556,14/05/2015,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32
7556,7557,02/12/2018,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,158.28
7557,7558,02/12/2018,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94
7558,7559,05/11/2015,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94
7559,7560,05/11/2015,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,167.94
7560,7561,05/11/2015,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68
7561,7562,01/01/2018,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.78599999999997
7562,7563,07/09/2017,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.74400000000003
7563,7564,07/10/2018,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824
7564,7565,01/02/2017,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168
7565,7566,01/02/2017,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58
7566,7567,23/04/2018,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976000000000006
7567,7568,23/04/2018,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.736
7568,7569,10/12/2015,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46
7569,7570,10/12/2015,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.12
7570,7571,10/12/2015,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15.0
7571,7572,26/10/2015,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.7
7572,7573,26/10/2015,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32
7573,7574,26/10/2015,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84
7574,7575,12/12/2016,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96
7575,7576,12/12/2016,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.0
7576,7577,07/11/2015,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94
7577,7578,07/11/2015,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792
7578,7579,21/12/2017,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94
7579,7580,27/11/2016,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12
7580,7581,27/11/2016,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94
7581,7582,16/08/2016,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856
7582,7583,21/04/2016,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764
7583,7584,25/03/2015,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93
7584,7585,25/03/2015,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4
7585,7586,25/03/2015,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97
7586,7587,25/03/2015,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32
7587,7588,25/03/2015,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94
7588,7589,22/11/2018,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31
7589,7590,29/09/2016,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744
7590,7591,09/09/2017,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248000000000005
7591,7592,09/09/2017,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.24600000000001
7592,7593,09/09/2017,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872000000000001
7593,7594,09/09/2017,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.2710000000001
7594,7595,24/04/2018,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86
7595,7596,24/04/2018,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56
7596,7597,19/06/2016,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576
7597,7598,22/09/2015,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.247999999999999
7598,7599,22/09/2015,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256
7599,7600,22/09/2015,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24
7600,7601,22/09/2015,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925
7601,7602,22/09/2015,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704
7602,7603,22/09/2015,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92
7603,7604,12/07/2017,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96
7604,7605,31/05/2017,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176
7605,7606,31/05/2017,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584
7606,7607,31/05/2017,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368
7607,7608,27/12/2018,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32
7608,7609,07/05/2018,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92
7609,7610,07/05/2018,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96
7610,7611,24/02/2015,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44
7611,7612,11/02/2016,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54
7612,7613,11/02/2016,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81
7613,7614,11/02/2016,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76
7614,7615,28/08/2016,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91
7615,7616,04/12/2015,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642
7616,7617,16/12/2017,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
7617,7618,16/12/2017,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96
7618,7619,29/10/2018,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576
7619,7620,29/10/2018,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96
7620,7621,29/11/2015,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92
7621,7622,29/11/2015,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.3439999999999
7622,7623,29/11/2015,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44
7623,7624,20/07/2015,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48
7624,7625,27/05/2016,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5
7625,7626,27/05/2016,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33
7626,7627,23/11/2016,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632
7627,7628,23/11/2016,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344
7628,7629,23/11/2016,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52
7629,7630,01/04/2015,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72
7630,7631,01/04/2015,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.94400000000002
7631,7632,01/04/2015,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302
7632,7633,01/01/2019,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84
7633,7634,01/01/2019,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53
7634,7635,01/01/2019,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58
7635,7636,01/01/2019,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98
7636,7637,01/01/2019,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75
7637,7638,08/03/2018,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52
7638,7639,08/03/2018,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96
7639,7640,08/03/2018,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96
7640,7641,08/03/2018,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04
7641,7642,07/10/2017,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
7642,7643,07/10/2017,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904
7643,7644,07/10/2017,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.975999999999999
7644,7645,07/10/2017,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96
7645,7646,11/04/2016,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.2239999999999
7646,7647,13/09/2015,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99
7647,7648,16/03/2017,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544
7648,7649,16/03/2017,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.0320000000002
7649,7650,31/12/2016,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99
7650,7651,31/12/2016,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872
7651,7652,08/08/2018,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448
7652,7653,08/08/2018,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16
7653,7654,27/03/2016,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56
7654,7655,02/12/2016,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96
7655,7656,02/12/2016,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92
7656,7657,15/04/2015,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
7657,7658,15/04/2015,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
7658,7659,02/08/2018,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.77600000000001
7659,7660,05/06/2018,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9
7660,7661,12/01/2015,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.72800000000001
7661,7662,12/01/2015,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43
7662,7663,01/10/2018,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2
7663,7664,19/09/2018,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
7664,7665,26/10/2015,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92
7665,7666,08/10/2017,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4
7666,7667,08/10/2017,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91
7667,7668,08/10/2017,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1
7668,7669,29/11/2016,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08
7669,7670,29/11/2016,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94
7670,7671,29/11/2016,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98
7671,7672,29/11/2016,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98
7672,7673,29/11/2016,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97
7673,7674,29/11/2016,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9
7674,7675,29/11/2016,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.06800000000004
7675,7676,09/05/2018,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
7676,7677,08/10/2015,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.471999999999998
7677,7678,07/01/2016,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64
7678,7679,07/01/2016,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94
7679,7680,07/01/2016,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
7680,7681,07/01/2016,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96
7681,7682,07/01/2016,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88
7682,7683,01/05/2016,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732
7683,7684,01/05/2016,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97
7684,7685,21/02/2016,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424
7685,7686,21/02/2016,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99
7686,7687,29/11/2017,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61
7687,7688,29/11/2017,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3
7688,7689,29/11/2017,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.0
7689,7690,17/07/2018,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94
7690,7691,17/07/2018,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94
7691,7692,17/07/2018,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96
7692,7693,03/01/2016,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8
7693,7694,03/01/2016,TEC-PH-10001051,Technology,Phones,HTC One,319.968
7694,7695,22/03/2017,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888
7695,7696,05/07/2018,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96
7696,7697,05/07/2018,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232
7697,7698,18/12/2018,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98
7698,7699,18/12/2018,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85
7699,7700,18/12/2018,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71
7700,7701,18/12/2018,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28
7701,7702,18/12/2018,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582
7702,7703,02/09/2017,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56
7703,7704,02/09/2017,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
7704,7705,02/09/2017,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84
7705,7706,02/09/2017,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
7706,7707,02/09/2017,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64
7707,7708,19/10/2018,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68
7708,7709,29/10/2015,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.775999999999996
7709,7710,29/10/2015,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698
7710,7711,07/04/2016,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
7711,7712,30/10/2018,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952
7712,7713,30/10/2018,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
7713,7714,30/10/2018,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952
7714,7715,07/12/2015,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26
7715,7716,08/11/2018,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.775999999999996
7716,7717,12/01/2016,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6
7717,7718,12/01/2016,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.9380000000000002
7718,7719,14/09/2018,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96
7719,7720,10/01/2016,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52
7720,7721,10/01/2016,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
7721,7722,10/01/2016,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168
7722,7723,20/04/2018,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74
7723,7724,14/09/2016,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886
7724,7725,29/09/2017,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256
7725,7726,29/09/2017,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224
7726,7727,29/09/2017,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536
7727,7728,20/03/2016,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52
7728,7729,02/12/2017,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.855999999999998
7729,7730,01/10/2017,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
7730,7731,19/06/2018,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.13599999999997
7731,7732,21/09/2018,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848
7732,7733,08/06/2018,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.687999999999999
7733,7734,19/05/2017,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232000000000001
7734,7735,20/09/2018,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42
7735,7736,26/08/2017,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44
7736,7737,06/06/2015,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368
7737,7738,20/12/2018,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672
7738,7739,06/08/2018,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
7739,7740,26/11/2015,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58
7740,7741,26/11/2015,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99
7741,7742,26/09/2016,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12
7742,7743,27/08/2018,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92
7743,7744,22/06/2017,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96
7744,7745,22/06/2017,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97
7745,7746,22/06/2017,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84
7746,7747,23/12/2016,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488000000000003
7747,7748,02/06/2016,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
7748,7749,24/06/2016,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84
7749,7750,24/06/2016,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04
7750,7751,24/06/2016,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6
7751,7752,24/06/2016,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97
7752,7753,24/06/2016,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02
7753,7754,03/12/2016,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088
7754,7755,23/12/2016,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008
7755,7756,21/11/2018,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24
7756,7757,21/11/2018,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16
7757,7758,16/11/2018,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
7758,7759,16/11/2018,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
7759,7760,28/10/2017,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552
7760,7761,11/12/2015,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208
7761,7762,06/12/2018,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368
7762,7763,28/09/2018,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224
7763,7764,07/02/2016,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52
7764,7765,12/08/2018,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52
7765,7766,12/08/2018,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9
7766,7767,12/08/2018,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9
7767,7768,26/08/2016,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
7768,7769,17/11/2018,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72
7769,7770,01/08/2017,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728
7770,7771,01/08/2017,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
7771,7772,02/12/2017,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588
7772,7773,02/12/2017,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985
7773,7774,02/12/2017,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976000000000006
7774,7775,15/04/2017,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
7775,7776,31/12/2015,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98
7776,7777,31/12/2015,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86
7777,7778,31/12/2015,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
7778,7779,31/12/2015,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056
7779,7780,22/04/2017,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92
7780,7781,22/04/2017,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56
7781,7782,12/03/2016,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568
7782,7783,06/11/2017,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248000000000005
7783,7784,06/11/2017,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3
7784,7785,06/11/2017,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.37599999999998
